Stratify_Col,Seed,Model,Outlier_Mode,Test_R2,Test_RMSE,Test_MAE,CV_R2_Mean
Mn,23,ExtraTrees,none,0.570517218559143,146.2510071294673,45.82569054545447,0.7883983820251756
Mn,23,KNN,none,0.6638195911228681,129.39341868660821,47.8204500462208,0.8060741171415666
Mn,23,Ridge,none,0.6388314741426134,134.11610594124258,55.2266792414534,0.7173362887291832
Mn,23,MLP,none,0.7362860458399652,114.60209113907304,53.47249716386469,0.6201483232876319
Mn,23,RandomForest,winsorize_1_99,0.2613324762995767,191.800833237329,59.319970545454495,0.7758508562539616
Mn,23,ExtraTrees,winsorize_1_99,0.4225794041469436,169.5790204134197,51.128513454545384,0.7916668387900551
Mn,23,KNN,winsorize_1_99,0.6460429964659751,132.77039333444822,51.828407674860436,0.7244720402879435
Mn,23,Ridge,winsorize_1_99,0.615482193606248,138.38346952707673,58.90409822655431,0.6760895273817956
Mn,23,MLP,winsorize_1_99,0.7371076493373062,114.42342988697544,47.65409418644114,0.6175342551656787
Mn,24,RandomForest,none,0.8072402414910026,94.198776629602,38.37288872727268,-0.8338104437361477
Mn,24,ExtraTrees,none,0.8400779862110462,85.80077305031409,34.36197963636354,-0.079919151067475
Mn,24,KNN,none,0.7828741680280659,99.97532476883562,42.49072007480597,0.41551574112351125
Mn,24,Ridge,none,0.739615607600485,109.4824607717768,51.290116024423895,0.21338131407448344
Mn,24,MLP,none,0.807481811975779,94.13973220497009,43.23103536052687,0.7170171536352192
Mn,24,RandomForest,winsorize_1_99,0.8089629517961456,93.77690070217136,38.09944872727267,-1.0000288703401268
Mn,24,ExtraTrees,winsorize_1_99,0.836936396664731,86.63943138179579,35.11378290909085,-0.33772690254648363
Mn,24,KNN,winsorize_1_99,0.8101539356425855,93.4841266247464,37.156281373640574,0.16978662540431103
Mn,24,Ridge,winsorize_1_99,0.8231248234830344,90.23406425363109,45.794791290259084,-0.10158255907462461
Mn,24,MLP,winsorize_1_99,0.8400876722912043,85.79817464084536,44.31877157397218,0.7443860435001352
Mn,25,RandomForest,none,0.8157934989057283,128.31392394575897,44.42206763636362,0.536056329994438
Mn,25,ExtraTrees,none,0.8468651952744419,116.9925653568727,41.45516799999999,0.5809396482800088
Mn,25,KNN,none,0.8156553669253572,128.36202467731965,43.27805502832044,0.7113499216914392
Mn,25,Ridge,none,0.8533443239218842,114.4908415769969,50.1795404099708,0.6743119894757374
Mn,25,MLP,none,0.8549311645789262,113.86975123423959,45.71390086441975,0.657800362083887
Mn,25,RandomForest,winsorize_1_99,0.8530070839132465,114.62240389403243,41.65920690909087,0.49331684032098233
Mn,25,ExtraTrees,winsorize_1_99,0.8932927337979618,97.66035673388032,37.85972509090905,0.4865616447926674
Mn,25,KNN,winsorize_1_99,0.8486448050640008,116.31078193722077,43.17941344619253,0.7328397294818176
Mn,25,Ridge,winsorize_1_99,0.8924737277773687,98.03442465748171,45.28245089896538,0.6049215852696348
Mn,25,MLP,winsorize_1_99,0.8973011512316847,95.8085124377463,39.663704402445326,0.6521975428641544
Mn,26,RandomForest,none,0.6347232348013514,67.31982447195631,29.85678399999999,0.4389872498612119
Mn,26,ExtraTrees,none,0.7350226977825431,57.33717453311993,25.408511636363546,0.683109674079438
Mn,26,KNN,none,0.8409603973459799,44.42061754012981,22.56053713429355,0.6847829910336583
Mn,26,Ridge,none,0.7334377627424853,57.50839714387824,35.973221711432565,0.6902724574419745
Mn,26,MLP,none,0.09652830626153985,105.87397676901185,57.61464328803518,0.812087611592414
Mn,26,RandomForest,winsorize_1_99,0.6096372204629694,69.59309507763943,30.29538109090907,0.4131407165441626
Mn,26,ExtraTrees,winsorize_1_99,0.7383654020143635,56.9743707917057,25.000086545454497,0.5932431437217487
Mn,26,KNN,winsorize_1_99,0.8546327159913947,42.468340329210484,22.749845189123793,0.6877380742249843
Mn,26,Ridge,winsorize_1_99,0.6618632937952905,64.77062828452375,39.96618436370591,0.5583682702563262
Mn,26,MLP,winsorize_1_99,0.14848872367346766,102.78438759809366,52.4830627523091,0.8013015808605441
Mn,27,RandomForest,none,0.8437004907947263,145.16991809446287,50.612394545454414,0.719697435032523
Mn,27,ExtraTrees,none,0.8428139517799562,145.5810416353239,49.5268967272725,0.784353774907817
Mn,27,KNN,none,0.773976791883051,174.57190136623825,61.69006757906354,0.7582677479048087
Mn,27,Ridge,none,0.8243610128575429,153.88925126958588,50.217049542615364,0.7673426297972656
Mn,27,MLP,none,0.8368393074155129,148.32200743726415,52.65746366939993,0.606980344552599
Mn,27,RandomForest,winsorize_1_99,0.8560133486203032,139.33458887238825,48.36945272727256,0.6892941400272965
Mn,27,ExtraTrees,winsorize_1_99,0.8499015398610774,142.26102813604695,49.31199890909063,0.747130730171607
Mn,27,KNN,winsorize_1_99,0.7639989384602269,178.38355013499591,60.77971560760977,0.725586815482401
Mn,27,Ridge,winsorize_1_99,0.821016129927482,155.34768001827564,60.65536869924331,0.7560283812290471
Mn,27,MLP,winsorize_1_99,0.8280678725315971,152.2566756397215,54.31587284203602,0.6168421756463585
Mn,28,RandomForest,none,0.8266699850463263,146.9442230722943,58.239469818181874,0.5267947688987726
Mn,28,ExtraTrees,none,0.9017645561258039,110.62409623751797,47.56236509090906,0.6153113702172458
Mn,28,KNN,none,0.7892751136745557,162.02183401141423,56.63751464720154,0.6221574968827863
Mn,28,Ridge,none,0.9280028580423992,94.70507626297905,49.96215252049416,0.5934162838245806
Mn,28,MLP,none,0.940275558989248,86.2564691443926,48.67808794152851,0.5536053974453904
Mn,28,RandomForest,winsorize_1_99,0.8277040587635505,146.50523831291608,57.6732981818182,0.5011259541581958
Mn,28,ExtraTrees,winsorize_1_99,0.9260261871853239,95.99633038923668,43.2383207272726,0.608979202521175
Mn,28,KNN,winsorize_1_99,0.7574448110114106,173.82847284366795,60.575237247629616,0.6453213080755749
Mn,28,Ridge,winsorize_1_99,0.9167903048968906,101.81285011112888,52.057903658371956,0.6402569815984144
Mn,28,MLP,winsorize_1_99,0.9298137095983716,93.50649415140502,50.57186316902298,0.5348853060638008
Mn,29,RandomForest,none,0.16850634486441485,194.93114241308413,53.01915345454552,0.879168901209615
Mn,29,ExtraTrees,none,0.45600762030315845,157.66967276542331,46.6375087272727,0.8904187725161113
Mn,29,KNN,none,0.6300837136204793,130.01800097253988,42.89415524898061,0.7683954180168907
Mn,29,Ridge,none,0.5373306507193817,145.40760557181827,58.80874482401229,0.8640981952116956
Mn,29,MLP,none,0.6831397173915329,120.33325399083533,46.971976814253935,0.5210111419930917
Mn,29,RandomForest,winsorize_1_99,0.08852016683979758,204.09167514682395,54.81177018181825,0.8922273115104057
Mn,29,ExtraTrees,winsorize_1_99,0.25468052637137684,184.55380028709934,50.69581236363643,0.9084628758745023
Mn,29,KNN,winsorize_1_99,0.6144642040523124,132.73458975528158,45.019439200063665,0.8346772096795434
Mn,29,Ridge,winsorize_1_99,0.5057731586214009,150.28475314761718,62.550455423712854,0.8758754363382538
Mn,29,MLP,winsorize_1_99,0.6576316973989826,125.08307033837198,51.127807865618486,0.5926285815792884
